game_index,decision_index,elapsed_ms,eligible,search_begin_ok,visits
53,13,1.7341,0,0,0
53,14,701.6328,1,1,60
53,15,1.0103,0,0,0
53,16,712.2263,1,1,59
53,17,1.4005,0,0,0
53,18,712.5717,1,1,58
53,19,711.1852,1,1,54
53,20,1.0739,0,0,0
53,21,707.0621,1,1,57
53,22,704.9101,1,1,52
53,23,1.2827,0,0,0
53,24,1.6587,0,0,0
53,25,702.0454,1,1,52
53,26,706.3397,1,1,53
53,27,708.7989,1,1,53
53,28,1.1117,0,0,0
53,29,1.1179,0,0,0
53,30,702.1315,1,1,54
53,31,709.1930,1,1,54
53,32,708.4825,1,1,51
53,33,1.7080,0,0,0
53,34,705.6923,1,1,50
53,35,703.8788,1,1,49
53,36,2.3609,0,0,0
53,37,713.7942,1,1,53
53,38,712.9892,1,1,55
53,39,706.7940,1,1,52
53,40,1.6480,0,0,0
53,41,1.4688,0,0,0
53,42,1.5656,0,0,0
53,43,702.1982,1,1,49
53,44,713.4494,1,1,50
53,45,1.2702,0,0,0
53,46,702.8746,1,1,49
53,47,1.2863,0,0,0
53,48,1.0885,0,0,0
53,49,1.1231,0,0,0
53,50,706.8220,1,1,127
53,51,706.5977,1,1,142
53,52,1.5762,0,0,0
53,53,703.7067,1,1,156
53,54,702.8371,1,1,163
53,55,1.4760,0,0,0
53,56,705.4567,1,1,165
53,57,1.6150,0,0,0
53,58,702.4645,1,1,174
53,59,704.7576,1,1,190
53,60,1.3634,0,0,0
53,61,702.0248,1,1,202
54,0,0.2652,0,0,0
54,1,0.9636,0,0,0
54,2,701.3485,1,1,102
54,3,706.3923,1,1,67
54,4,1.1845,0,0,0
54,5,709.2798,1,1,65
54,6,703.5067,1,1,61
54,7,703.0782,1,1,60
54,8,1.2118,0,0,0
54,9,712.7839,1,1,57
54,10,707.8452,1,1,60
54,11,711.9422,1,1,61
54,12,1.4942,0,0,0
54,13,1.1848,0,0,0
54,14,1.2571,0,0,0
54,15,702.7733,1,1,59
54,16,706.8576,1,1,59
54,17,1.1460,0,0,0
54,18,709.5166,1,1,59
54,19,714.0454,1,1,56
54,20,1.3162,0,0,0
54,21,708.4075,1,1,55
54,22,1.8154,0,0,0
54,23,702.0659,1,1,53
54,24,1.5775,0,0,0
54,25,711.7805,1,1,54
54,26,712.5774,1,1,55
54,27,1.2576,0,0,0
54,28,714.1135,1,1,53
54,29,1.4040,0,0,0
54,30,1.6964,0,0,0
54,31,708.8207,1,1,52
54,32,1.1931,0,0,0
54,33,712.9734,1,1,53
54,34,1.6362,0,0,0
54,35,1.5931,0,0,0
54,36,714.2245,1,1,53
54,37,1.6951,0,0,0
54,38,703.5308,1,1,52
54,39,701.8759,1,1,55
54,40,708.1403,1,1,53
54,41,1.9758,0,0,0
54,42,705.3310,1,1,63
54,43,708.2516,1,1,56
54,44,1.2932,0,0,0
54,45,703.4294,1,1,60
54,46,706.7787,1,1,60
54,47,706.5618,1,1,63
54,48,1.9252,0,0,0
54,49,707.0508,1,1,65
54,50,1.6198,0,0,0
54,51,706.5321,1,1,62
54,52,1.8560,0,0,0
54,53,702.6357,1,1,64
54,54,714.6236,1,1,67
54,55,707.1874,1,1,70
54,56,1.5071,0,0,0
54,57,703.2079,1,1,76
54,58,712.4252,1,1,59
54,59,702.7193,1,1,72
54,60,1.6549,0,0,0
54,61,1.3642,0,0,0
54,62,1.2121,0,0,0
54,63,2.0007,0,0,0
54,64,1.4152,0,0,0
54,65,1.3481,0,0,0
54,66,1.3178,0,0,0
55,0,0.2858,0,0,0
55,1,0.7757,0,0,0
55,2,1.5097,0,0,0
55,3,702.3132,1,1,100
55,4,1.2467,0,0,0
55,5,701.7005,1,1,98
55,6,705.3157,1,1,99
55,7,709.1092,1,1,100
55,8,0.9058,0,0,0
55,9,1.3132,0,0,0
55,10,702.4635,1,1,101
55,11,709.7692,1,1,64
55,12,704.2920,1,1,65
55,13,1.8280,0,0,0
55,14,703.6516,1,1,65
55,15,711.7832,1,1,66
55,16,711.3202,1,1,66
55,17,1.0284,0,0,0
55,18,707.3302,1,1,64
55,19,1.4265,0,0,0
55,20,709.2603,1,1,66
55,21,703.6431,1,1,65
55,22,704.6615,1,1,54
55,23,1.7597,0,0,0
55,24,701.9458,1,1,59
55,25,1.1528,0,0,0
55,26,1.3619,0,0,0
55,27,709.9870,1,1,51
55,28,714.5101,1,1,48
55,29,713.2034,1,1,49
55,30,715.0155,1,1,46
55,31,715.4832,1,1,47
55,32,1.7411,0,0,0
55,33,1.5680,0,0,0
55,34,1.9176,0,0,0
55,35,710.1054,1,1,48
55,36,1.4331,0,0,0
55,37,711.0396,1,1,48
55,38,1.3717,0,0,0
55,39,703.6217,1,1,48
55,40,706.2447,1,1,47
55,41,711.2329,1,1,49
55,42,2.1807,0,0,0
55,43,714.9892,1,1,48
55,44,712.7144,1,1,46
55,45,711.7213,1,1,47
55,46,711.4843,1,1,46
55,47,705.8379,1,1,45
55,48,1.5463,0,0,0
55,49,703.0077,1,1,45
55,50,1.6784,0,0,0
55,51,1.5167,0,0,0
55,52,703.8442,1,1,45
55,53,1.8548,0,0,0
55,54,706.0146,1,1,45
55,55,1.5493,0,0,0
55,56,715.1885,1,1,46
55,57,704.6311,1,1,121
55,58,1.8151,0,0,0
55,59,706.1929,1,1,146
55,60,704.4154,1,1,131
55,61,704.5396,1,1,136
55,62,1.5459,0,0,0
55,63,707.6044,1,1,147
56,0,0.2500,0,0,0
56,1,0.9049,0,0,0
56,2,702.2571,1,1,96
56,3,703.6793,1,1,97
56,4,702.0068,1,1,76
56,5,702.3491,1,1,75
56,6,0.9863,0,0,0
56,7,711.3536,1,1,72
56,8,709.8145,1,1,61
56,9,1.1047,0,0,0
56,10,709.8871,1,1,61
56,11,706.9467,1,1,59
56,12,1.1324,0,0,0
56,13,2.1719,0,0,0
56,14,706.0229,1,1,62
56,15,709.9486,1,1,67
56,16,706.6267,1,1,68
56,17,705.8715,1,1,67
56,18,1.4368,0,0,0
56,19,710.1105,1,1,73
56,20,1.2588,0,0,0
56,21,708.4431,1,1,75
56,22,707.6707,1,1,78
56,23,1.3594,0,0,0
56,24,704.0911,1,1,78
56,25,709.5766,1,1,81
56,26,1.1120,0,0,0
56,27,1.3001,0,0,0
56,28,1.1178,0,0,0
56,29,1.0079,0,0,0
56,30,1.0143,0,0,0
56,31,1.2751,0,0,0
56,32,0.9817,0,0,0
56,33,0.8604,0,0,0
56,34,712.6498,1,1,65
56,35,1.6056,0,0,0
56,36,704.6842,1,1,72
56,37,702.5381,1,1,77
56,38,1.2027,0,0,0
56,39,706.4542,1,1,80
56,40,1.6081,0,0,0
56,41,1.3535,0,0,0
56,42,1.1592,0,0,0
56,43,1.1426,0,0,0
56,44,1.3164,0,0,0
56,45,1.1547,0,0,0
56,46,1.6370,0,0,0
56,47,701.9428,1,1,183
56,48,701.9704,1,1,166
57,0,0.2293,0,0,0
57,1,1.2828,0,0,0
57,2,706.2069,1,1,85
57,3,1.2740,0,0,0
57,4,707.1402,1,1,101
57,5,1.6021,0,0,0
57,6,708.0680,1,1,103
57,7,706.7966,1,1,106
57,8,703.2801,1,1,110
57,9,1.1731,0,0,0
57,10,0.7637,0,0,0
57,11,711.3420,1,1,55
57,12,711.1272,1,1,59
57,13,704.8826,1,1,57
57,14,709.1317,1,1,49
57,15,716.1562,1,1,47
57,16,1.2710,0,0,0
57,17,718.0788,1,1,46
57,18,1.8300,0,0,0
57,19,701.3110,1,1,55
57,20,1.2638,0,0,0
57,21,1.4785,0,0,0
57,22,706.8587,1,1,54
57,23,1.3807,0,0,0
57,24,708.4370,1,1,52
57,25,711.9877,1,1,53
57,26,710.1095,1,1,52
57,27,701.8383,1,1,51
57,28,706.7761,1,1,48
57,29,1.5380,0,0,0
57,30,707.5086,1,1,48
57,31,1.5517,0,0,0
57,32,1.8140,0,0,0
57,33,704.7626,1,1,53
57,34,1.6918,0,0,0
57,35,1.7388,0,0,0
57,36,707.0744,1,1,52
57,37,1.9737,0,0,0
57,38,711.1028,1,1,52
57,39,714.3799,1,1,52
57,40,1.5400,0,0,0
57,41,1.9399,0,0,0
57,42,707.5187,1,1,52
57,43,1.7993,0,0,0
57,44,1.8200,0,0,0
57,45,1.3987,0,0,0
57,46,704.4076,1,1,53
57,47,714.9458,1,1,62
57,48,708.7538,1,1,54
57,49,1.5412,0,0,0
57,50,1.3414,0,0,0
57,51,710.6802,1,1,67
57,52,1.3354,0,0,0
57,53,703.1758,1,1,57
57,54,1.6696,0,0,0
57,55,704.8937,1,1,70
57,56,713.6476,1,1,65
57,57,703.3710,1,1,84
57,58,1.3540,0,0,0
57,59,1.1575,0,0,0
57,60,1.4252,0,0,0
57,61,1.2664,0,0,0
57,62,1.6094,0,0,0
57,63,1.5571,0,0,0
57,64,1.5904,0,0,0
58,0,0.2234,0,0,0
58,1,0.9069,0,0,0
58,2,703.4072,1,1,218
58,3,701.1098,1,1,223
58,4,1.2118,0,0,0
58,5,704.0101,1,1,169
58,6,1.5369,0,0,0
58,7,701.6130,1,1,155
58,8,709.9564,1,1,64
58,9,711.4556,1,1,65
58,10,707.4664,1,1,64
58,11,1.5821,0,0,0
58,12,1.3443,0,0,0
58,13,1.2125,0,0,0
58,14,701.3164,1,1,62
58,15,1.4605,0,0,0
58,16,706.1379,1,1,66
58,17,1.0339,0,0,0
58,18,0.8800,0,0,0
58,19,709.0171,1,1,60
58,20,711.6819,1,1,63
58,21,706.4555,1,1,68
58,22,1.0372,0,0,0
58,23,702.5623,1,1,61
58,24,711.3197,1,1,61
58,25,1.3515,0,0,0
58,26,711.6623,1,1,61
58,27,704.3536,1,1,61
58,28,701.6642,1,1,60
58,29,710.6115,1,1,58
58,30,1.1981,0,0,0
58,31,710.3751,1,1,58
58,32,712.7380,1,1,56
58,33,2.1589,0,0,0
58,34,701.9904,1,1,52
58,35,710.7604,1,1,52
58,36,1.1766,0,0,0
58,37,1.4965,0,0,0
58,38,711.4396,1,1,52
58,39,1.6789,0,0,0
58,40,702.1192,1,1,53
58,41,1.8535,0,0,0
58,42,713.0711,1,1,53
58,43,1.3462,0,0,0
58,44,1.8502,0,0,0
58,45,703.0957,1,1,56
58,46,707.3516,1,1,61
58,47,709.8063,1,1,57
58,48,706.8716,1,1,59
58,49,1.3308,0,0,0
58,50,708.2346,1,1,61
58,51,709.2251,1,1,58
58,52,1.4465,0,0,0
58,53,703.8906,1,1,57
59,0,0.2131,0,0,0
59,1,0.7944,0,0,0
59,2,702.0667,1,1,80
59,3,701.2634,1,1,76
59,4,1.2751,0,0,0
59,5,1.2390,0,0,0
59,6,702.1083,1,1,114
59,7,701.4331,1,1,106
59,8,1.3024,0,0,0
59,9,701.9056,1,1,116
59,10,705.4623,1,1,74
59,11,708.4657,1,1,82
59,12,703.9878,1,1,88
59,13,1.4251,0,0,0
59,14,702.3295,1,1,74
59,15,1.1274,0,0,0
59,16,701.1995,1,1,72
59,17,703.9958,1,1,72
59,18,1.2080,0,0,0
59,19,707.5039,1,1,93
59,20,1.1073,0,0,0
59,21,704.5984,1,1,95
59,22,1.0270,0,0,0
59,23,705.0851,1,1,66
59,24,706.4330,1,1,66
59,25,702.1310,1,1,66
59,26,710.2271,1,1,62
59,27,709.9016,1,1,61
59,28,1.4487,0,0,0
59,29,706.0241,1,1,60
59,30,1.6028,0,0,0
59,31,704.2932,1,1,63
59,32,706.9525,1,1,64
59,33,1.2041,0,0,0
59,34,701.9925,1,1,65
59,35,1.6699,0,0,0
59,36,703.8346,1,1,70
59,37,1.4407,0,0,0
59,38,706.0397,1,1,71
59,39,1.5909,0,0,0
59,40,706.0396,1,1,74
59,41,1.2840,0,0,0
59,42,701.6609,1,1,78
59,43,1.9856,0,0,0
59,44,1.7564,0,0,0
59,45,1.4609,0,0,0
59,46,709.0100,1,1,88
59,47,705.4666,1,1,59
59,48,1.8193,0,0,0
59,49,708.8074,1,1,63
59,50,1.2958,0,0,0
59,51,1.4922,0,0,0
59,52,701.9821,1,1,90
59,53,1.3588,0,0,0
59,54,702.0361,1,1,93
59,55,1.2285,0,0,0
59,56,704.3699,1,1,92
59,57,1.3099,0,0,0
59,58,705.0315,1,1,104
59,59,1.3402,0,0,0
59,60,1.3165,0,0,0
59,61,1.2657,0,0,0
59,62,1.0455,0,0,0
59,63,0.9976,0,0,0
59,64,1.1382,0,0,0
59,65,0.9874,0,0,0
59,66,1.1729,0,0,0
59,67,707.5953,1,1,180
59,68,1.5085,0,0,0
59,69,705.5131,1,1,143
59,70,703.1578,1,1,149
59,71,706.2113,1,1,112
59,72,705.6110,1,1,69
59,73,1.1970,0,0,0
59,74,1.0394,0,0,0
59,75,704.3502,1,1,72
59,76,704.4597,1,1,81
59,77,1.5096,0,0,0
59,78,707.2956,1,1,165
59,79,1.6858,0,0,0
59,80,2.0689,0,0,0
59,81,1.8054,0,0,0
59,82,702.3421,1,1,205
59,83,702.7001,1,1,202
59,84,1.6738,0,0,0
59,85,1.3839,0,0,0
59,86,703.8782,1,1,220
59,87,1.7533,0,0,0
59,88,1.3208,0,0,0
59,89,1.1457,0,0,0
59,90,1.2801,0,0,0
59,91,1.1237,0,0,0
59,92,1.1505,0,0,0
60,0,0.3254,0,0,0
60,1,0.9685,0,0,0
60,2,707.7400,1,1,151
60,3,0.7987,0,0,0
60,4,707.4876,1,1,66
60,5,704.0329,1,1,65
60,6,702.5744,1,1,67
60,7,0.8102,0,0,0
60,8,707.2576,1,1,66
60,9,709.0129,1,1,63
60,10,711.0603,1,1,62
60,11,704.0526,1,1,58
60,12,1.3181,0,0,0
60,13,1.0665,0,0,0
60,14,1.1405,0,0,0
60,15,704.3553,1,1,70
60,16,709.8845,1,1,72
60,17,0.9943,0,0,0
60,18,709.3682,1,1,68
60,19,709.0307,1,1,68
60,20,710.5455,1,1,69
60,21,711.8185,1,1,67
60,22,708.6600,1,1,67
60,23,707.7485,1,1,67
60,24,705.6673,1,1,67
60,25,705.5896,1,1,67
60,26,711.2687,1,1,69
60,27,1.0455,0,0,0
60,28,0.9251,0,0,0
60,29,707.4128,1,1,73
60,30,1.4922,0,0,0
60,31,1.1669,0,0,0
60,32,1.0528,0,0,0
60,33,1.2937,0,0,0
60,34,1.4146,0,0,0
60,35,1.2106,0,0,0
60,36,1.0104,0,0,0
60,37,703.4577,1,1,65
60,38,1.1930,0,0,0
60,39,0.9852,0,0,0
60,40,1.2006,0,0,0
60,41,0.9969,0,0,0
60,42,1.0638,0,0,0
60,43,1.0715,0,0,0
60,44,1.1915,0,0,0
60,45,0.9294,0,0,0
60,46,704.0909,1,1,88
60,47,705.9991,1,1,92
60,48,1.3250,0,0,0
60,49,705.2939,1,1,93
60,50,1.4435,0,0,0
60,51,710.7118,1,1,90
60,52,1.6865,0,0,0
60,53,1.7736,0,0,0
60,54,707.1503,1,1,100
60,55,703.8698,1,1,102
60,56,710.6896,1,1,80
60,57,1.5388,0,0,0
60,58,1.3482,0,0,0
60,59,1.2864,0,0,0
60,60,1.0001,0,0,0
60,61,1.1963,0,0,0
60,62,1.2890,0,0,0
60,63,1.0977,0,0,0
60,64,703.8880,1,1,261
60,65,1.6974,0,0,0
60,66,702.4496,1,1,252
60,67,1.9008,0,0,0
60,68,701.9001,1,1,288
60,69,702.1028,1,1,298
60,70,1.6472,0,0,0
60,71,702.0552,1,1,271
60,72,704.4561,1,1,226
60,73,704.9515,1,1,237
60,74,1.3798,0,0,0
60,75,1.6192,0,0,0
60,76,1.3472,0,0,0
60,77,1.4814,0,0,0
60,78,1.4521,0,0,0
60,79,1.2450,0,0,0
60,80,1.9609,0,0,0
61,0,0.2724,0,0,0
61,1,0.8400,0,0,0
61,2,702.4606,1,1,94
61,3,703.4517,1,1,86
61,4,0.9433,0,0,0
61,5,1.2153,0,0,0
61,6,703.3778,1,1,125
61,7,706.3870,1,1,87
61,8,706.7859,1,1,86
61,9,712.6265,1,1,59
61,10,710.5469,1,1,57
61,11,706.0318,1,1,58
61,12,1.2075,0,0,0
61,13,708.1896,1,1,58
61,14,704.8446,1,1,58
61,15,1.6749,0,0,0
61,16,1.1388,0,0,0
61,17,1.1027,0,0,0
61,18,705.0911,1,1,58
61,19,704.3688,1,1,57
61,20,706.6811,1,1,56
61,21,705.6978,1,1,56
61,22,1.5153,0,0,0
61,23,708.7277,1,1,55
62,0,0.3223,0,0,0
62,1,1.5094,0,0,0
62,2,0.8706,0,0,0
62,3,703.2034,1,1,203
62,4,703.9812,1,1,213
62,5,702.4027,1,1,212
62,6,1.3088,0,0,0
62,7,701.4817,1,1,260
62,8,703.0894,1,1,279
62,9,701.6738,1,1,302
62,10,707.8580,1,1,118
62,11,703.1519,1,1,130
62,12,703.9772,1,1,157
62,13,702.7205,1,1,157
62,14,1.0938,0,0,0
62,15,704.2511,1,1,151
62,16,702.1798,1,1,175
62,17,702.8876,1,1,187
62,18,1.2885,0,0,0
62,19,1.4473,0,0,0
62,20,1.5683,0,0,0
62,21,703.7221,1,1,228
62,22,0.8983,0,0,0
62,23,701.7817,1,1,231
62,24,1.0166,0,0,0
62,25,1.1208,0,0,0
62,26,0.9742,0,0,0
62,27,1.2256,0,0,0
62,28,0.9775,0,0,0
62,29,0.8068,0,0,0
62,30,1.0911,0,0,0
62,31,705.0254,1,1,243
62,32,704.2544,1,1,288
62,33,1.3358,0,0,0
62,34,702.6043,1,1,262
62,35,1.1332,0,0,0
62,36,1.0045,0,0,0
62,37,0.9465,0,0,0
62,38,1.1476,0,0,0
62,39,0.8664,0,0,0
62,40,0.9356,0,0,0
62,41,1.0005,0,0,0
62,42,0.8936,0,0,0
62,43,0.7429,0,0,0
63,0,0.2243,0,0,0
63,1,1.0463,0,0,0
63,2,0.8381,0,0,0
63,3,701.9489,1,1,152
63,4,712.1726,1,1,64
63,5,703.5217,1,1,63
63,6,708.9227,1,1,64
63,7,706.6494,1,1,62
63,8,710.1333,1,1,61
63,9,0.9270,0,0,0
63,10,1.3335,0,0,0
63,11,705.7120,1,1,63
63,12,708.1523,1,1,63
63,13,1.7290,0,0,0
63,14,1.2309,0,0,0
63,15,1.0771,0,0,0
63,16,710.4340,1,1,63
63,17,1.4936,0,0,0
63,18,709.7937,1,1,60
63,19,708.6398,1,1,62
63,20,1.5302,0,0,0
63,21,1.1918,0,0,0
63,22,1.2560,0,0,0
63,23,709.0649,1,1,59
63,24,711.9264,1,1,59
63,25,1.4549,0,0,0
63,26,1.4681,0,0,0
63,27,702.9794,1,1,59
63,28,1.4219,0,0,0
63,29,708.1824,1,1,62
63,30,1.4912,0,0,0
63,31,706.2783,1,1,65
63,32,703.5074,1,1,59
63,33,712.0008,1,1,59
63,34,1.2546,0,0,0
63,35,1.2700,0,0,0
63,36,705.2423,1,1,63
63,37,1.5291,0,0,0
63,38,703.9745,1,1,67
63,39,712.2105,1,1,62
63,40,703.6518,1,1,66
63,41,1.9943,0,0,0
63,42,709.0572,1,1,66
63,43,706.3587,1,1,67
64,0,0.2413,0,0,0
64,1,1.3768,0,0,0
64,2,707.2272,1,1,130
64,3,1.0957,0,0,0
64,4,702.5928,1,1,233
64,5,702.9020,1,1,235
64,6,701.8501,1,1,243
64,7,705.8215,1,1,76
64,8,704.7679,1,1,72
64,9,1.7388,0,0,0
64,10,709.4256,1,1,69
64,11,701.7439,1,1,78
64,12,707.3020,1,1,70
64,13,1.0260,0,0,0
64,14,707.2944,1,1,69
64,15,711.4618,1,1,69
64,16,705.0919,1,1,68
64,17,1.4983,0,0,0
64,18,1.5859,0,0,0
64,19,1.3557,0,0,0
64,20,711.0415,1,1,69
64,21,1.0565,0,0,0
64,22,709.0620,1,1,68
64,23,1.4825,0,0,0
64,24,703.4949,1,1,68
64,25,703.2776,1,1,68
64,26,1.1573,0,0,0
64,27,1.5737,0,0,0
64,28,707.3261,1,1,68
64,29,706.0352,1,1,61
64,30,710.4716,1,1,61
64,31,710.9945,1,1,64
64,32,709.1383,1,1,64
64,33,1.5215,0,0,0
64,34,706.0099,1,1,62
64,35,709.5846,1,1,57
64,36,1.1863,0,0,0
64,37,1.6217,0,0,0
64,38,709.1110,1,1,56
64,39,1.2106,0,0,0
64,40,1.4342,0,0,0
64,41,702.1464,1,1,56
64,42,710.3722,1,1,56
64,43,707.1462,1,1,57
64,44,703.1282,1,1,58
64,45,1.1605,0,0,0
64,46,709.1839,1,1,57
64,47,709.0526,1,1,60
64,48,707.4974,1,1,65
64,49,701.6950,1,1,74
64,50,1.5317,0,0,0
64,51,706.8916,1,1,80
64,52,1.4913,0,0,0
64,53,1.1565,0,0,0
64,54,1.5956,0,0,0
64,55,1.1302,0,0,0
64,56,1.2248,0,0,0
64,57,1.1420,0,0,0
64,58,1.2801,0,0,0
64,59,2.1906,0,0,0
64,60,701.9440,1,1,179
64,61,1.5537,0,0,0
64,62,701.7953,1,1,196
64,63,704.0744,1,1,213
64,64,1.3918,0,0,0
64,65,703.2706,1,1,253
64,66,1.2625,0,0,0
64,67,703.3774,1,1,286
65,0,0.2688,0,0,0
65,1,0.8047,0,0,0
65,2,702.3338,1,1,79
65,3,0.8469,0,0,0
65,4,1.3971,0,0,0
65,5,709.2642,1,1,83
65,6,704.4054,1,1,76
65,7,713.2556,1,1,63
65,8,1.4361,0,0,0
65,9,1.4191,0,0,0
65,10,1.4377,0,0,0
65,11,711.1619,1,1,61
65,12,707.0970,1,1,56
65,13,1.6539,0,0,0
65,14,701.6494,1,1,64
65,15,707.1055,1,1,64
65,16,1.1070,0,0,0
65,17,1.9809,0,0,0
65,18,706.8657,1,1,64
65,19,1.2259,0,0,0
65,20,704.5266,1,1,61
65,21,1.2374,0,0,0
65,22,702.4908,1,1,59
65,23,701.7905,1,1,57
65,24,1.3483,0,0,0
65,25,701.3625,1,1,57
65,26,713.0229,1,1,57
65,27,703.4261,1,1,56
65,28,1.2476,0,0,0
65,29,1.4092,0,0,0
65,30,703.5192,1,1,56
65,31,714.0617,1,1,56
65,32,715.5208,1,1,54
65,33,1.6458,0,0,0
65,34,1.4094,0,0,0
65,35,1.4588,0,0,0
65,36,702.6689,1,1,55
65,37,702.2002,1,1,58
65,38,1.7326,0,0,0
65,39,1.2748,0,0,0
65,40,1.4842,0,0,0
65,41,1.6078,0,0,0
65,42,1.3188,0,0,0
65,43,1.2585,0,0,0
65,44,1.9061,0,0,0
65,45,705.3291,1,1,89
65,46,710.7233,1,1,76
65,47,1.3802,0,0,0
65,48,713.6332,1,1,66
65,49,1.4653,0,0,0
65,50,706.8802,1,1,71
65,51,1.8229,0,0,0
65,52,712.6790,1,1,77
65,53,702.2085,1,1,71
65,54,1.7283,0,0,0
65,55,703.6344,1,1,71
65,56,1.3054,0,0,0
65,57,707.4607,1,1,47
65,58,1.6063,0,0,0
65,59,1.1570,0,0,0
65,60,706.7060,1,1,52
65,61,701.8489,1,1,54
65,62,705.2133,1,1,45
65,63,713.7600,1,1,48
65,64,708.9082,1,1,63
65,65,712.8745,1,1,61
65,66,1.8815,0,0,0
65,67,710.9061,1,1,64
65,68,707.8981,1,1,65
65,69,1.5057,0,0,0
65,70,706.2148,1,1,67
65,71,709.6341,1,1,66
65,72,1.6594,0,0,0
65,73,1.4995,0,0,0
65,74,708.8654,1,1,69
65,75,1.8153,0,0,0
65,76,709.4198,1,1,74
65,77,1.4333,0,0,0
65,78,706.9486,1,1,79
65,79,704.1062,1,1,92
65,80,708.8014,1,1,91
65,81,709.0360,1,1,90
65,82,707.2946,1,1,89
65,83,706.4390,1,1,89
65,84,708.5522,1,1,90
65,85,1.5242,0,0,0
65,86,2.1441,0,0,0
65,87,704.7928,1,1,93
65,88,704.1919,1,1,92
65,89,708.6532,1,1,89
65,90,702.6997,1,1,133
65,91,704.8767,1,1,154
65,92,701.9505,1,1,1782
66,0,0.2675,0,0,0
66,1,0.8357,0,0,0
66,2,701.5037,1,1,206
66,3,703.7499,1,1,70
66,4,703.7120,1,1,62
66,5,1.6544,0,0,0
66,6,1.2233,0,0,0
66,7,706.5894,1,1,66
66,8,709.7866,1,1,64
66,9,711.0683,1,1,64
66,10,1.4149,0,0,0
66,11,711.7144,1,1,62
66,12,702.4058,1,1,61
66,13,2.0573,0,0,0
66,14,1.4675,0,0,0
66,15,702.7831,1,1,63
66,16,709.2028,1,1,63
66,17,706.4241,1,1,57
66,18,710.3164,1,1,58
66,19,712.2575,1,1,58
66,20,1.1840,0,0,0
66,21,1.1761,0,0,0
66,22,705.0916,1,1,57
66,23,712.1574,1,1,59
66,24,713.4168,1,1,52
66,25,1.4947,0,0,0
66,26,709.9283,1,1,52
66,27,704.9187,1,1,51
66,28,708.8675,1,1,50
66,29,705.2715,1,1,50
66,30,708.1115,1,1,49
66,31,1.7264,0,0,0
66,32,1.7263,0,0,0
66,33,706.7657,1,1,47
66,34,1.4297,0,0,0
66,35,708.1048,1,1,48
66,36,1.4344,0,0,0
66,37,704.3009,1,1,47
66,38,714.6266,1,1,49
66,39,1.4794,0,0,0
66,40,1.6648,0,0,0
66,41,708.2281,1,1,48
66,42,710.0336,1,1,48
66,43,710.1152,1,1,44
66,44,1.3949,0,0,0
66,45,705.0108,1,1,48
66,46,706.5406,1,1,48
66,47,707.2510,1,1,48
66,48,2.1391,0,0,0
66,49,710.8067,1,1,53
66,50,718.6985,1,1,54
66,51,1.7256,0,0,0
66,52,713.9946,1,1,59
66,53,706.2171,1,1,71
66,54,711.6398,1,1,73
66,55,1.5493,0,0,0
66,56,709.2422,1,1,77
66,57,702.7299,1,1,77
66,58,1.6027,0,0,0
66,59,709.6668,1,1,78
67,0,0.2105,0,0,0
67,1,0.8770,0,0,0
67,2,0.7811,0,0,0
67,3,703.5130,1,1,115
67,4,703.4239,1,1,113
67,5,702.7917,1,1,74
67,6,701.5083,1,1,83
67,7,701.2120,1,1,83
67,8,706.7688,1,1,83
67,9,0.8105,0,0,0
67,10,710.0454,1,1,92
68,0,0.2151,0,0,0
68,1,0.7895,0,0,0
68,2,0.6284,0,0,0
68,3,701.9896,1,1,142
68,4,703.7079,1,1,252
68,5,1.2517,0,0,0
68,6,704.4430,1,1,278
68,7,0.7052,0,0,0
68,8,709.7684,1,1,78
68,9,1.2821,0,0,0
68,10,1.1455,0,0,0
68,11,703.4182,1,1,69
68,12,701.8556,1,1,63
68,13,703.7073,1,1,68
68,14,707.1640,1,1,68
68,15,1.1101,0,0,0
68,16,707.3952,1,1,67
68,17,709.0864,1,1,67
68,18,705.3203,1,1,66
68,19,709.5439,1,1,65
68,20,711.2765,1,1,66
68,21,705.6078,1,1,65
68,22,710.0900,1,1,62
68,23,711.4000,1,1,62
68,24,0.9802,0,0,0
68,25,704.1678,1,1,60
68,26,703.1158,1,1,60
68,27,709.9720,1,1,60
68,28,1.1579,0,0,0
68,29,709.7362,1,1,60
68,30,702.9651,1,1,60
68,31,1.5890,0,0,0
68,32,1.0888,0,0,0
68,33,1.6644,0,0,0
68,34,711.9403,1,1,60
68,35,705.6188,1,1,65
68,36,1.3500,0,0,0
68,37,706.9948,1,1,60
68,38,1.2040,0,0,0
68,39,703.6207,1,1,59
68,40,1.6893,0,0,0
68,41,711.6458,1,1,57
68,42,1.7950,0,0,0
68,43,711.4783,1,1,57
68,44,1.6319,0,0,0
68,45,702.0740,1,1,57
68,46,702.6442,1,1,57
68,47,1.3805,0,0,0
68,48,1.4427,0,0,0
68,49,713.8889,1,1,58
68,50,702.4555,1,1,58
68,51,1.2784,0,0,0
68,52,714.4445,1,1,58
68,53,1.3650,0,0,0
68,54,713.7710,1,1,62
68,55,1.4990,0,0,0
68,56,702.8574,1,1,64
68,57,1.2823,0,0,0
68,58,704.7742,1,1,68
68,59,701.9936,1,1,70
68,60,705.5974,1,1,70
68,61,1.2801,0,0,0
68,62,705.9031,1,1,75
68,63,1.3196,0,0,0
68,64,711.0935,1,1,87
